Customer Key-Name,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11260KATELYN,KELLY,12-04-1965,M,F,katelyn1@learnsector.com,110000,2,Bachelors,Management,Y
11261STEPHANIE,COLLINS,24-04-1965,M,F,stephanie52@learnsector.com,130000,1,Graduate Degree,Management,Y
11262JENNIFER,SIMMONS,04-05-1964,M,F,jennifer88@learnsector.com,80000,4,Bachelors,Management,Y
11263TRINITY,RICHARDSON,11-09-1964,M,F,trinity9@learnsector.com,90000,5,Partial College,Professional,Y
11264EDUARDO,MARTIN,17-06-1964,S,M,eduardo13@learnsector.com,90000,5,Partial College,Professional,N
11265ELIZABETH,JONES,13-07-1964,M,F,elizabeth7@learnsector.com,90000,5,Partial College,Professional,Y
11266TAYLOR,HOWARD,05-05-1964,S,F,taylor14@learnsector.com,90000,0,Partial College,Professional,N
11267DAVID,DIAZ,02-10-1964,S,M,david55@learnsector.com,120000,4,Partial College,Professional,Y
11268KATELYN,CARTER,03-05-1964,M,F,katelyn33@learnsector.com,130000,2,Graduate Degree,Management,Y
11269RYAN,FOSTER,13-10-1964,M,M,ryan19@learnsector.com,130000,2,Graduate Degree,Management,Y
11270ROBERT,LEE,04-05-1964,M,M,robert82@learnsector.com,130000,2,Graduate Degree,Management,Y
11271DANIELLE,REED,05-06-1964,S,F,danielle23@learnsector.com,150000,2,Bachelors,Management,N
11272LAUREN,MARTINEZ,10-11-1956,S,F,lauren35@learnsector.com,70000,4,Partial College,Professional,Y
11273NATHAN,LAL,01-10-1956,M,M,nathan26@learnsector.com,90000,2,Partial College,Professional,Y
11274KYLE,FOSTER,12-04-1934,M,M,kyle11@learnsector.com,50000,2,Graduate Degree,Management,Y
11275JENNY,RAI,18-01-1934,M,F,jenny40@learnsector.com,80000,4,Graduate Degree,Management,Y
11276NANCY,CHAPMAN,19-09-1963,M,F,nancy7@learnsector.com,80000,4,Partial College,Professional,Y
11277CHARLES,JACKSON,10-06-1963,M,M,charles15@learnsector.com,80000,4,Partial College,Professional,Y
11278JONATHAN,PHILLIPS,20-08-1963,S,M,jonathan35@learnsector.com,90000,0,Partial College,Professional,N
11279AMANDA,COOK,12-09-1963,M,F,amanda3@learnsector.com,90000,0,Partial College,Professional,Y
11280ROBERT,COLLINS,21-08-1963,M,M,robert45@learnsector.com,90000,0,Partial College,Professional,Y
11281MEGAN,BARNES,10-10-1963,S,F,megan53@learnsector.com,110000,4,Bachelors,Management,Y
11282CHRISTIAN,THOMAS,16-01-1962,M,M,christian46@learnsector.com,90000,5,Partial College,Professional,Y
11283ARTURO,LAL,26-10-1962,M,M,arturo33@learnsector.com,110000,1,Bachelors,Management,Y
11284THERESA,SERRANO,27-03-1962,M,F,theresa12@learnsector.com,110000,1,Bachelors,Management,Y
11285JEREMY,ANDERSON,19-03-1962,M,M,jeremy2@learnsector.com,120000,1,Partial College,Professional,N
11286HUNTER,GRIFFIN,03-03-1962,M,M,hunter16@learnsector.com,170000,0,Graduate Degree,Management,Y
11287HENRY,GARCIA,16-01-1961,M,M,henry16@learnsector.com,70000,5,Partial College,Professional,N
11288CINDY,SANCHEZ,16-09-1961,M,F,cindy19@learnsector.com,110000,1,Bachelors,Management,Y
11289MARIA,CARTER,07-03-1961,M,F,maria53@learnsector.com,130000,1,Bachelors,Management,Y
11290KATELYN,SANCHEZ,18-08-1961,M,F,katelyn26@learnsector.com,130000,1,Bachelors,Management,Y
11291JENNA,WRIGHT,05-05-1961,M,F,jenna19@learnsector.com,130000,1,Bachelors,Management,Y
11292SETH,PHILLIPS,05-11-1961,S,M,seth42@learnsector.com,150000,1,Partial College,Professional,N
11293LUKE,LONG,27-05-1955,S,M,luke28@learnsector.com,60000,2,High School,Professional,N
11294DALTON,CLARK,03-09-1955,M,M,dalton18@learnsector.com,60000,2,High School,Professional,N
11295TAYLOR,LEWIS,16-05-1954,S,F,taylor67@learnsector.com,80000,2,Partial High School,Skilled Manual,Y
11296HALEY,RICHARDSON,07-10-1935,S,F,haley10@learnsector.com,50000,2,Graduate Degree,Management,Y
11297NOAH,COLEMAN,02-02-1935,S,M,noah2@learnsector.com,70000,4,Graduate Degree,Management,Y
11298JON,LUO,03-03-1935,M,M,jon46@learnsector.com,70000,4,Graduate Degree,Management,Y
11299ORLANDO,VAZQUEZ,01-04-1936,M,M,orlando14@learnsector.com,70000,4,Graduate Degree,Management,Y
11300FERNANDO,BARNES,03-03-1960,M,M,fernando47@learnsector.com,80000,5,Partial College,Professional,N
11301CAMERON,RODRIGUEZ,09-06-1960,M,M,cameron38@learnsector.com,80000,5,Partial College,Professional,Y
11302SPENCER,RUSSELL,12-12-1960,S,M,spencer22@learnsector.com,90000,4,High School,Professional,N
11303JULIA,COLEMAN,11-10-1960,S,F,julia72@learnsector.com,90000,4,High School,Professional,N
11304JULIA,GARCIA,17-03-1960,M,F,julia38@learnsector.com,100000,0,Partial College,Professional,Y
11305SEAN,EVANS,19-06-1960,M,M,sean31@learnsector.com,110000,3,Partial College,Professional,N
11306MICAH,ZHOU,22-06-1960,M,M,micah19@learnsector.com,110000,3,Partial College,Professional,N
11307HUNTER,RODRIGUEZ,04-11-1954,M,M,hunter53@learnsector.com,80000,2,Partial High School,Skilled Manual,Y
11308IAN,GONZALES,05-03-1954,M,M,ian57@learnsector.com,60000,2,High School,Professional,N
11309VICTORIA,LEWIS,12-06-1954,S,F,victoria20@learnsector.com,60000,2,High School,Professional,Y
11310ERIN,SANDERS,09-07-1953,S,F,erin7@learnsector.com,70000,3,Graduate Degree,Management,Y
11311GABRIELLE,LOPEZ,24-08-1953,S,F,gabrielle63@learnsector.com,70000,3,Graduate Degree,Management,N
11312SARA,RICHARDSON,03-04-1953,S,F,sara10@learnsector.com,70000,3,Graduate Degree,Management,Y
11313TREVOR,JENKINS,27-02-1953,S,M,trevor6@learnsector.com,70000,3,Graduate Degree,Management,Y
11315HAILEY,WARD,01-10-1953,S,F,hailey12@learnsector.com,70000,3,Graduate Degree,Management,N
11316LUKE,ALLEN,17-11-1953,M,M,luke52@learnsector.com,60000,3,Graduate Degree,Management,Y
11317VICTORIA,RUSSELL,17-09-1952,S,F,victoria66@learnsector.com,40000,3,Partial College,Professional,N
11318JESSICA,WILSON,26-10-1952,S,F,jessica54@learnsector.com,40000,3,Partial College,Professional,N
11319JADE,BAILEY,27-04-1937,M,F,jade13@learnsector.com,70000,4,Graduate Degree,Management,N
11320MORGAN,HILL,26-06-1937,M,F,morgan19@learnsector.com,80000,4,Graduate Degree,Management,Y
11321TERRANCE,RAMAN,08-07-1938,M,M,terrance9@learnsector.com,90000,5,Bachelors,Management,Y
11322SYDNEY,GARCIA,15-03-1938,M,F,sydney78@learnsector.com,90000,5,Bachelors,Management,Y
11323JOSE,PATTERSON,20-06-1938,S,M,jose33@learnsector.com,120000,2,Graduate Degree,Management,Y
11324ZACHARY,ANDERSON,14-05-1939,M,M,zachary39@learnsector.com,90000,5,Bachelors,Management,Y
11325ELIJAH,ROSS,02-07-1939,S,M,elijah7@learnsector.com,90000,5,Bachelors,Management,Y
11326RAFAEL,XIE,26-06-1939,M,M,rafael26@learnsector.com,130000,2,Bachelors,Management,Y
11327JAIME,MORENO,04-03-1940,M,M,jaime48@learnsector.com,90000,5,Bachelors,Management,Y
11328JULIAN,GRIFFIN,01-01-1940,M,M,julian20@learnsector.com,90000,5,Bachelors,Management,Y
11329ANDY,ALVAREZ,25-07-1940,S,M,andy9@learnsector.com,90000,5,Bachelors,Management,Y
11330RYAN,THOMPSON,13-05-1940,M,M,ryan38@learnsector.com,110000,2,Graduate Degree,Management,Y
11331SAMANTHA,JENKINS,06-07-1968,M,F,samantha32@learnsector.com,90000,4,Partial College,Skilled Manual,Y
11332DEANNA,RAMOS,04-10-1962,S,F,deanna44@learnsector.com,10000,1,Graduate Degree,Manual,Y
11333EMILY,MILLER,10-07-1962,M,F,emily6@learnsector.com,20000,1,Graduate Degree,Clerical,Y
11334NICOLE,BROWN,22-03-1961,M,F,nicole4@learnsector.com,10000,1,Bachelors,Manual,Y
11335CARLA,RAMAN,24-06-1961,M,F,carla14@learnsector.com,10000,1,Bachelors,Manual,Y
11336SHAUN,RAJI,12-03-1962,M,M,shaun21@learnsector.com,20000,1,Graduate Degree,Clerical,Y
11337JEROME,ROMERO,21-09-1961,M,M,jerome7@learnsector.com,10000,1,Bachelors,Manual,Y
11338FRANK,NAVARRO,10-08-1961,M,M,frank17@learnsector.com,20000,1,Graduate Degree,Clerical,Y
11339DENNIS,SHE,08-07-1961,S,M,dennis25@learnsector.com,20000,1,Graduate Degree,Clerical,Y
11340MELODY,MUNOZ,06-04-1936,M,F,melody8@learnsector.com,10000,1,Graduate Degree,Clerical,Y
11341RANDY,ZENG,21-08-1936,M,M,randy24@learnsector.com,20000,1,Graduate Degree,Clerical,Y
11342MARSHALL,WANG,11-03-1962,M,M,marshall0@learnsector.com,30000,5,Graduate Degree,Clerical,Y
11343ARTHUR,CARLSON,13-09-1958,M,M,arthur41@learnsector.com,10000,1,Bachelors,Manual,Y
11344JESSIE,JIMENEZ,24-07-1957,M,F,jessie3@learnsector.com,10000,1,Partial College,Manual,Y
11345ROBIN,RAMOS,12-03-1957,S,F,robin13@learnsector.com,10000,1,Partial College,Manual,Y
11346DEANNA,GUTIERREZ,22-05-1955,S,F,deanna37@learnsector.com,10000,2,Partial College,Manual,Y
11347ROY,NAVARRO,23-12-1955,M,M,roy30@learnsector.com,10000,2,Partial College,Manual,Y
11348SHAWN,RAI,22-09-1955,M,M,shawn19@learnsector.com,10000,2,Partial College,Manual,Y
11349MINDY,LUO,03-09-1954,M,F,mindy10@learnsector.com,10000,2,Partial College,Manual,Y
11350CARA,ZHOU,14-01-1937,M,F,cara5@learnsector.com,30000,1,Graduate Degree,Clerical,Y
11351ANNE,RAMOS,06-04-1939,S,F,anne19@learnsector.com,20000,1,Bachelors,Clerical,Y
11352RAYMOND,RODRIGUEZ,07-03-1940,M,M,raymond20@learnsector.com,10000,2,Partial College,Manual,Y
11353CARRIE,ORTEGA,11-06-1941,S,F,carrie19@learnsector.com,30000,1,Bachelors,Clerical,Y
11354DEANNA,SUAREZ,23-02-1942,M,F,deanna45@learnsector.com,20000,1,Partial College,Manual,Y
11355ROBERTO,GUTIERREZ,28-12-1942,M,M,roberto11@learnsector.com,40000,1,Graduate Degree,Clerical,Y
11356TERRENCE,CARSON,27-05-1980,S,M,terrence15@learnsector.com,10000,0,Partial College,Manual,N
11357RAMON,YE,23-03-1979,S,M,ramon9@learnsector.com,10000,0,Partial College,Manual,N
11358CYNTHIA,MALHOTRA,11-11-1978,S,F,cynthia9@learnsector.com,10000,0,Partial College,Manual,N
11359JARROD,PRASAD,04-09-1978,S,M,jarrod9@learnsector.com,10000,0,Partial College,Manual,N
11360TYRONE,SERRANO,02-08-1978,S,M,tyrone15@learnsector.com,10000,0,Partial College,Manual,Y
11361CINDY,RAMOS,28-04-1977,M,F,cindy22@learnsector.com,10000,0,High School,Manual,Y
11362DAMIEN,SHAN,11-11-1977,M,M,damien26@learnsector.com,10000,0,High School,Manual,N
11363JULIAN,ROSS,20-10-1977,S,M,julian5@learnsector.com,10000,0,High School,Manual,N
11365BRITTNEY,SUN,09-06-1979,S,F,brittney12@learnsector.com,10000,1,High School,Manual,N
11366VIRGINIA,PATEL,25-10-1979,M,F,virginia4@learnsector.com,20000,0,Bachelors,Clerical,Y
11367CALVIN,NARA,22-02-1979,M,M,calvin15@learnsector.com,20000,0,Bachelors,Clerical,Y
11368EDWARD,MILLER,25-11-1978,S,M,edward28@learnsector.com,10000,1,High School,Manual,N
11369ASHLEE,TANG,04-08-1978,M,F,ashlee11@learnsector.com,20000,0,Bachelors,Clerical,N
11370ALICIA,XU,01-04-1978,M,F,alicia3@learnsector.com,20000,0,Bachelors,Clerical,Y
11371LACEY,JAI,27-05-1978,M,F,lacey1@learnsector.com,20000,0,Bachelors,Clerical,Y
11372WENDY,ROMERO,15-05-1978,S,F,wendy8@learnsector.com,20000,0,Bachelors,Clerical,Y
11373CARLY,LUO,20-09-1943,M,F,carly5@learnsector.com,30000,1,Bachelors,Clerical,Y
11374JIMMY,ORTEGA,28-06-1943,S,M,jimmy26@learnsector.com,30000,1,Bachelors,Clerical,Y
11375FRANCISCO,MARTINEZ,09-05-1943,M,M,francisco19@learnsector.com,30000,1,Bachelors,Clerical,Y
11376LANCE,VAZQUEZ,10-06-1943,S,M,lance14@learnsector.com,40000,1,Graduate Degree,Clerical,Y
11377DAVID,ROBINETT,23-02-1961,M,M,david22@learnsector.com,30000,4,Graduate Degree,Clerical,Y
11378SHANNON,LIANG,22-05-1960,S,F,shannon15@learnsector.com,10000,1,High School,Manual,N
11379GARY,VAZQUEZ,18-11-1959,M,M,gary25@learnsector.com,10000,1,High School,Manual,Y
11380MITCHELL,KUMAR,02-03-1959,S,M,mitchell7@learnsector.com,20000,2,Partial College,Manual,Y
11381MEREDITH,RAMAN,22-08-1959,M,F,meredith11@learnsector.com,20000,2,Partial College,Manual,Y
11382EDWARD,PATTERSON,19-01-1958,M,M,edward59@learnsector.com,20000,2,Partial College,Manual,Y
11384TIFFANY,WANG,16-10-1960,M,F,tiffany1@learnsector.com,30000,3,Bachelors,Clerical,Y
11385MIGUEL,ALLEN,11-08-1960,S,M,miguel24@learnsector.com,30000,3,Bachelors,Clerical,Y
11387MEGAN,RAMIREZ,02-06-1959,S,F,megan44@learnsector.com,40000,3,Graduate Degree,Clerical,Y
11388JOSEPH,MARTIN,24-07-1959,M,M,joseph21@learnsector.com,40000,3,Graduate Degree,Clerical,Y
11389KARL,SHAN,24-04-1970,S,M,karl11@learnsector.com,10000,1,High School,Manual,N
11390CHRISTINE,RAJI,19-10-1970,S,F,christine16@learnsector.com,10000,1,High School,Manual,N
11391LINDSAY,XIE,27-12-1970,S,F,lindsay3@learnsector.com,10000,2,High School,Manual,Y
11392WILLIE,ZHAO,07-02-1970,S,M,willie8@learnsector.com,10000,2,High School,Manual,Y
11393KURT,PAL,17-01-1969,S,M,kurt12@learnsector.com,10000,2,High School,Manual,Y
11394GEORGE,MCDONALD,23-10-1969,S,M,george13@learnsector.com,10000,2,High School,Manual,Y
11395BETH,GUTIERREZ,18-10-1970,S,F,beth13@learnsector.com,30000,0,Bachelors,Clerical,Y
11396IAN,LOPEZ,05-10-1969,M,M,ian27@learnsector.com,10000,2,High School,Manual,N
11397LATOYA,SHAN,04-06-1969,S,F,latoya9@learnsector.com,20000,0,Partial College,Manual,N
11398COLIN,NATH,09-09-1969,S,M,colin41@learnsector.com,30000,0,Bachelors,Clerical,Y
11399BRENDA,MEHTA,04-08-1969,S,F,brenda17@learnsector.com,30000,1,Bachelors,Clerical,Y
11400FRANKLIN,RAJI,19-04-1969,S,M,franklin38@learnsector.com,40000,0,Graduate Degree,Clerical,Y
11401LINDA,NAVARRO,26-08-1969,M,F,linda25@learnsector.com,40000,0,Graduate Degree,Clerical,Y
11402KELLI,CAI,20-11-1969,M,F,kelli21@learnsector.com,40000,0,Graduate Degree,Clerical,Y
11403NANCY,SCHMIDT,09-01-1969,S,F,nancy13@learnsector.com,40000,0,Graduate Degree,Clerical,Y
11404MEGAN,TAYLOR,01-01-1952,S,F,megan12@learnsector.com,10000,3,Partial College,Manual,N
11405BONNIE,GOEL,17-02-1952,S,F,bonnie25@learnsector.com,10000,3,Partial College,Manual,N
11406LATOYA,XU,03-07-1952,M,F,latoya4@learnsector.com,20000,2,Partial College,Manual,Y
11407MARIO,SHE,02-04-1952,M,M,mario0@learnsector.com,20000,2,Partial College,Manual,Y
11408DARREN,GILL,14-05-1953,M,M,darren36@learnsector.com,10000,2,High School,Manual,N
11409JACQUELINE,HAYES,05-03-1968,S,F,jacqueline23@learnsector.com,10000,2,High School,Manual,Y
11410MAURICE,GOEL,25-08-1968,M,M,maurice20@learnsector.com,20000,1,Partial College,Manual,Y
11411DEVIN,ROSS,12-02-1954,M,M,devin69@learnsector.com,80000,3,Partial College,Professional,N
11412SYDNEY,BRYANT,09-04-1954,S,F,sydney40@learnsector.com,80000,4,Partial College,Professional,Y
11413MEGAN,STEWART,15-04-1954,M,F,megan27@learnsector.com,80000,4,Partial College,Professional,N
11414IAN,RICHARDSON,18-03-1954,S,M,ian76@learnsector.com,80000,4,Partial College,Professional,Y
11415RANDY,SHE,05-06-1944,S,M,randy25@learnsector.com,90000,5,Partial College,Professional,N
11416KATRINA,BECKER,19-03-1945,M,F,katrina19@learnsector.com,60000,3,Partial High School,Skilled Manual,Y
11417LACEY,ZHENG,26-02-1945,M,F,lacey32@learnsector.com,70000,5,High School,Professional,Y
11418RAFAEL,HU,09-02-1945,S,M,rafael20@learnsector.com,90000,5,Partial College,Professional,N
11419KYLE,SCOTT,18-02-1945,M,M,kyle43@learnsector.com,150000,3,Graduate Degree,Management,Y
11420JORDAN,TURNER,12-07-1946,M,M,jordan59@learnsector.com,100000,2,Bachelors,Management,Y
11421AMY,SUN,19-07-1946,M,F,amy19@learnsector.com,110000,3,Bachelors,Management,Y
11422DUSTIN,DENG,01-09-1946,M,M,dustin1@learnsector.com,170000,4,Bachelors,Management,Y
11423JASMINE,STEWART,05-11-1954,M,F,jasmine22@learnsector.com,80000,4,Partial College,Professional,N
11424PAMELA,GARCIA,07-12-1953,M,F,pamela18@learnsector.com,80000,4,Partial College,Professional,Y
11425ARIANA,GRAY,06-08-1954,M,F,ariana5@learnsector.com,90000,4,High School,Professional,Y
11426KRISTOPHER,MEHTA,02-10-1953,M,M,kristopher12@learnsector.com,110000,3,Bachelors,Management,Y
11427DESIREE,DOMINGUEZ,18-12-1953,M,F,desiree9@learnsector.com,110000,2,Partial College,Professional,Y
11428DEANNA,PEREZ,22-08-1953,S,F,deanna24@learnsector.com,120000,2,Bachelors,Management,Y
11429MARCO,LOPEZ,16-07-1952,M,M,marco17@learnsector.com,80000,4,Partial College,Professional,Y
11430CASEY,YUAN,24-03-1952,M,F,casey7@learnsector.com,90000,4,High School,Professional,Y
11431BRYANT,GARCIA,27-10-1952,M,M,bryant14@learnsector.com,110000,4,Partial College,Professional,Y
11432DOMINIQUE,PRASAD,11-09-1951,M,F,dominique7@learnsector.com,80000,4,High School,Professional,Y
11433MAURICE,SHAN,02-09-1951,M,M,maurice11@learnsector.com,80000,5,High School,Professional,N
11434ANDRE,LOPEZ,06-05-1951,M,M,andre16@learnsector.com,170000,5,Partial College,Professional,Y
11435ROBIN,ROMERO,06-03-1950,S,F,robin5@learnsector.com,100000,3,Partial College,Management,Y
11436TAYLOR,COX,18-09-1950,M,F,taylor13@learnsector.com,160000,3,Partial College,Management,N
11437ALFREDO,MORENO,17-12-1949,M,M,alfredo7@learnsector.com,90000,4,High School,Management,Y
11438JENNY,NARA,14-10-1949,M,F,jenny39@learnsector.com,130000,4,High School,Management,Y
11439JANET,MUNOZ,17-05-1948,M,F,janet12@learnsector.com,90000,4,High School,Management,N
11440SERGIO,WEBER,27-09-1947,M,M,sergio4@learnsector.com,80000,5,Partial High School,Skilled Manual,N
11441ERIKA,GOMEZ,12-06-1947,M,F,erika0@learnsector.com,90000,5,Partial High School,Skilled Manual,N
11442JOSEPH,HARRIS,14-11-1947,M,M,joseph20@learnsector.com,90000,5,Partial High School,Skilled Manual,Y
11443GRACE,GRIFFIN,22-05-1976,S,F,grace67@learnsector.com,60000,0,Bachelors,Professional,N
11444TINA,MEHTA,28-04-1976,M,F,tina15@learnsector.com,70000,0,Bachelors,Professional,Y
11445KARI,KIM,21-07-1974,S,F,kari3@learnsector.com,70000,0,Bachelors,Professional,N
11446BETHANY,CHANDER,12-08-1974,S,F,bethany19@learnsector.com,70000,0,Bachelors,Professional,N
11447JENNIFER,ROBERTS,16-08-1974,M,F,jennifer15@learnsector.com,70000,0,Bachelors,Professional,Y
11448KYLE,PATTERSON,28-04-1975,S,M,kyle5@learnsector.com,80000,0,Bachelors,Professional,Y
11449ALVIN,HU,02-02-1975,M,M,alvin19@learnsector.com,80000,0,Bachelors,Professional,Y
11450BRETT,MEHTA,12-11-1975,S,M,brett13@learnsector.com,130000,4,High School,Management,Y
11451RUBEN,MUÑOZ,09-11-1974,S,M,ruben30@learnsector.com,70000,0,Bachelors,Professional,N
11452ERIKA,RUBIO,05-11-1973,S,F,erika18@learnsector.com,80000,0,Bachelors,Professional,N
11453STANLEY,MALHOTRA,21-08-1973,S,M,stanley5@learnsector.com,80000,0,Bachelors,Professional,N
11454MELINDA,NAVARRO,22-04-1974,S,F,melinda5@learnsector.com,80000,0,Bachelors,Professional,N
11455ROSS,SANZ,21-04-1974,M,M,ross38@learnsector.com,100000,0,High School,Management,Y
11456JON,GAO,08-07-1974,M,M,jon35@learnsector.com,120000,5,Partial High School,Professional,Y
11457JAIME,GUTIERREZ,21-05-1973,M,F,jaime12@learnsector.com,90000,0,Bachelors,Professional,Y
11458BIANCA,LIU,05-04-1973,M,F,bianca3@learnsector.com,100000,0,High School,Management,Y
11459TASHA,DENG,13-10-1972,S,F,tasha1@learnsector.com,80000,0,Bachelors,Professional,N
11460MELVIN,CHANDE,07-10-1972,S,M,melvin13@learnsector.com,90000,0,Bachelors,Professional,N
11461VICTOR,JIMENEZ,25-03-1972,S,M,victor7@learnsector.com,90000,0,Bachelors,Professional,N
11462LAURA,LIN,19-01-1972,M,F,laura14@learnsector.com,110000,0,High School,Management,Y
11463ALISHA,BECK,12-03-1972,M,F,alisha45@learnsector.com,110000,0,High School,Management,N
11464ALEJANDRO,HUANG,16-11-1971,M,M,alejandro8@learnsector.com,90000,0,Bachelors,Professional,Y
11465LOUIS,LUO,19-02-1971,M,M,louis23@learnsector.com,90000,0,Bachelors,Professional,N
11466GRANT,TANG,03-08-1971,M,M,grant6@learnsector.com,150000,0,Partial High School,Management,Y
11467ARTURO,ZHENG,07-10-1969,M,M,arturo21@learnsector.com,170000,1,Graduate Degree,Management,Y
11468JACLYN,ANDERSEN,18-06-1975,M,F,jaclyn37@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
11469EDWIN,RAJI,16-04-1973,S,M,edwin44@learnsector.com,10000,0,Partial High School,Manual,N
11470JAY,SUAREZ,25-09-1973,S,M,jay49@learnsector.com,20000,0,Partial High School,Manual,N
11471LATASHA,SUAREZ,25-09-1973,S,F,latasha19@learnsector.com,30000,0,Partial College,Clerical,Y
11472KENNETH,KUMAR,03-04-1963,S,M,kenneth7@learnsector.com,60000,3,Bachelors,Professional,Y
11473GRACE,HENDERSON,02-08-1980,S,F,grace52@learnsector.com,20000,0,Partial High School,Manual,N
11474MELVIN,XU,22-02-1980,S,M,melvin5@learnsector.com,20000,0,Partial High School,Manual,Y
11475CESAR,SUBRAM,09-10-1978,S,NA,cesar12@learnsector.com,30000,0,High School,Manual,N
11476ERIKA,NAVARRO,17-11-1974,M,F,erika7@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
11477TRISTAN,HUGHES,25-06-1973,S,M,tristan12@learnsector.com,30000,0,High School,Manual,N
11478BILLY,HERNANDEZ,25-02-1973,S,M,billy5@learnsector.com,30000,0,High School,Manual,N
11479DARRYL,WU,22-04-1973,M,M,darryl6@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
11480COLLEEN,MA,11-03-1973,M,F,colleen16@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
11481ERICA,HU,23-05-1973,M,F,erica19@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
11482ADRIENNE,TORRES,19-07-1972,S,F,adrienne8@learnsector.com,30000,0,High School,Manual,N
11483CALVIN,CHANDE,22-05-1972,M,M,calvin13@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
11484ERICK,SAI,06-03-1972,S,M,erick5@learnsector.com,40000,2,Partial College,Clerical,Y
11485DONALD,CHANDRA,07-08-1972,M,M,donald4@learnsector.com,40000,2,Partial College,Clerical,N
11486ARIANA,ROGERS,25-05-1971,S,F,ariana17@learnsector.com,10000,0,Partial High School,Manual,Y
11487MORGAN,JONES,09-07-1971,S,F,morgan26@learnsector.com,10000,0,Partial High School,Manual,N
11488JERMAINE,LOPEZ,21-09-1971,S,M,jermaine15@learnsector.com,20000,0,Partial High School,Manual,Y
11489DEBORAH,GOEL,07-03-1971,S,F,deborah21@learnsector.com,20000,0,Partial High School,Manual,N
